,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2476,0385491026,Cat's Eye,Margaret Atwood,1998,Anchor,http://images.amazon.com/images/P/0385491026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385491026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385491026.01.LZZZZZZZ.jpg
2477,0449208109,Things Fall Apart,Chinua Achebe,1984,Ballantine Books,http://images.amazon.com/images/P/0449208109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449208109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449208109.01.LZZZZZZZ.jpg
2478,0553227750,Clan of the Cave Bear,Jean Auel,1982,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553227750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553227750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553227750.01.LZZZZZZZ.jpg
2479,0446364495,The Bridges of Madison County,Robert James Waller,1995,Warner Books,http://images.amazon.com/images/P/0446364495.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364495.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364495.01.LZZZZZZZ.jpg
2480,0064400034,Farmer Boy (Little House),Laura Ingalls Wilder,1953,HarperTrophy,http://images.amazon.com/images/P/0064400034.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400034.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400034.01.LZZZZZZZ.jpg
2481,0394800168,Green Eggs and Ham (I Can Read It All by Myself Beginner Books),Dr. Seuss,1960,Random House Books for Young Readers,http://images.amazon.com/images/P/0394800168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394800168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394800168.01.LZZZZZZZ.jpg
2484,0440185327,Thurston House,Danielle Steel,1984,Dell,http://images.amazon.com/images/P/0440185327.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440185327.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440185327.01.LZZZZZZZ.jpg
2485,0440217547,Accident,Danielle Steel,1995,Dell,http://images.amazon.com/images/P/0440217547.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440217547.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440217547.01.LZZZZZZZ.jpg
2486,0451196716,The Long Walk,Stephen King,1999,Signet Book,http://images.amazon.com/images/P/0451196716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451196716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451196716.01.LZZZZZZZ.jpg
2487,0515087947,The Cat Who Turned on and Off (Cat Who... (Paperback)),Lilian Jackson Braun,1995,Jove Books,http://images.amazon.com/images/P/0515087947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515087947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515087947.01.LZZZZZZZ.jpg
2488,0670868361,Desperation,Stephen King,1996,Viking Books,http://images.amazon.com/images/P/0670868361.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670868361.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670868361.01.LZZZZZZZ.jpg
2489,0452262143,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1989,Plume Books,http://images.amazon.com/images/P/0452262143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452262143.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452262143.01.LZZZZZZZ.jpg
2490,0451167805,Firestarter,Stephen King,2003,Signet Book,http://images.amazon.com/images/P/0451167805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451167805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451167805.01.LZZZZZZZ.jpg
2491,0451132378,Pet Sematary,Stephen King,1984,Signet Book,http://images.amazon.com/images/P/0451132378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451132378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451132378.01.LZZZZZZZ.jpg
2492,0451190564,The Green Mile: Night Journey (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190564.01.LZZZZZZZ.jpg
2493,0451190556,The Green Mile: The Bad Death of Eduard Delacroix (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190556.01.LZZZZZZZ.jpg
2494,055357227X,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996,Bantam,http://images.amazon.com/images/P/055357227X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357227X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357227X.01.LZZZZZZZ.jpg
2495,055329170X,Time Bomb (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1991,Bantam Books,http://images.amazon.com/images/P/055329170X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055329170X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055329170X.01.LZZZZZZZ.jpg
2496,0425174271,Certain Prey,John Sandford,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425174271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425174271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425174271.01.LZZZZZZZ.jpg
2497,039914613X,Easy Prey,John Sandford,2000,Putnam Publishing Group,http://images.amazon.com/images/P/039914613X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914613X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914613X.01.LZZZZZZZ.jpg
2498,0425126064,Shadow Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425126064.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425126064.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425126064.01.LZZZZZZZ.jpg
2499,0553293354,Foundation (Foundation Novels (Paperback)),ISAAC ASIMOV,1991,Spectra,http://images.amazon.com/images/P/0553293354.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553293354.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553293354.01.LZZZZZZZ.jpg
2500,0425109720,Patriot Games (Jack Ryan Novels),Tom Clancy,1992,Berkley Publishing Group,http://images.amazon.com/images/P/0425109720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425109720.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425109720.01.LZZZZZZZ.jpg
2501,0345335708,"Castle of Wizardry (The Belgariad, Book 4)",David Eddings,1991,Del Rey Books,http://images.amazon.com/images/P/0345335708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335708.01.LZZZZZZZ.jpg
2502,0671759345,Ruby (Landry),V.C. Andrews,1994,Pocket,http://images.amazon.com/images/P/0671759345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671759345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671759345.01.LZZZZZZZ.jpg
2503,0441005241,"Burnt Offerings (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,2001,Ace Books,http://images.amazon.com/images/P/0441005241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441005241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441005241.01.LZZZZZZZ.jpg
2504,0441004520,Killing Dance (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,Ace Books,http://images.amazon.com/images/P/0441004520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441004520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441004520.01.LZZZZZZZ.jpg
2505,0441003745,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter,http://images.amazon.com/images/P/0441003745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441003745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441003745.01.LZZZZZZZ.jpg
2506,0553575422,"Luck in the Shadows (Nightrunner, Vol. 1)",LYNN FLEWELLING,1996,Spectra,http://images.amazon.com/images/P/0553575422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553575422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553575422.01.LZZZZZZZ.jpg
2507,0843949945,Dark Guardian,Christine Feehan,2002,Leisure Books,http://images.amazon.com/images/P/0843949945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843949945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843949945.01.LZZZZZZZ.jpg
2508,0451204956,Bad Boy,Olivia Goldsmith,2002,Signet Book,http://images.amazon.com/images/P/0451204956.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204956.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204956.01.LZZZZZZZ.jpg
2509,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515124214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515124214.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515124214.01.LZZZZZZZ.jpg
2510,0380820889,Blindsighted,Karin Slaughter,2002,HarperTorch,http://images.amazon.com/images/P/0380820889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820889.01.LZZZZZZZ.jpg
2511,0385425074,Backlash: The Undeclared War Against American Women,Susan Faludi,1992,Anchor,http://images.amazon.com/images/P/0385425074.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385425074.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385425074.01.LZZZZZZZ.jpg
2512,0380753022,Gentle Rogue (Malory Novels (Paperback)),Johanna Lindsey,1990,Avon,http://images.amazon.com/images/P/0380753022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380753022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380753022.01.LZZZZZZZ.jpg
2513,0380802309,Someone to Watch over Me,Lisa Kleypas,1999,Avon,http://images.amazon.com/images/P/0380802309.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380802309.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380802309.01.LZZZZZZZ.jpg
2514,0061092177,Small Gods (Discworld Novels (Paperback)),Terry Pratchett,1994,HarperTorch,http://images.amazon.com/images/P/0061092177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.LZZZZZZZ.jpg
2515,0671690590,MASTER OF MURDER,Christopher Pike,1992,Simon Pulse,http://images.amazon.com/images/P/0671690590.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671690590.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671690590.01.LZZZZZZZ.jpg
2516,0671745107,The IMMORTAL : THE IMMORTAL,Christopher Pike,1993,Simon Pulse,http://images.amazon.com/images/P/0671745107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671745107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671745107.01.LZZZZZZZ.jpg
2517,0440918642,Daughters of Eve (Laurel Leaf Books),Lois Duncan,1990,Laure Leaf,http://images.amazon.com/images/P/0440918642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440918642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440918642.01.LZZZZZZZ.jpg
2518,0425065553,White Plague,Frank Herbert,1983,Penguin Putnam~mass,http://images.amazon.com/images/P/0425065553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425065553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425065553.01.LZZZZZZZ.jpg
2519,0380753014,Warrior's Woman,Johanna Lindsey,1999,Avon,http://images.amazon.com/images/P/0380753014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380753014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380753014.01.LZZZZZZZ.jpg
2520,0380897393,When Love Awaits,Johanna Lindsey,1986,Avon,http://images.amazon.com/images/P/0380897393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380897393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380897393.01.LZZZZZZZ.jpg
2521,0553574108,I Thee Wed,Amanda Quick,2000,Bantam Books,http://images.amazon.com/images/P/0553574108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574108.01.LZZZZZZZ.jpg
2522,084232920X,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind #6)",Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/084232920X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084232920X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084232920X.01.LZZZZZZZ.jpg
2523,0842329161,Apollyon: The Destroyer Is Unleashed (Left Behind #5),Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842329161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329161.01.LZZZZZZZ.jpg
2524,0842329285,The Indwelling: The Beast Takes Possession (Left Behind #7),Tim Lahaye,2000,Tyndale House Publishers,http://images.amazon.com/images/P/0842329285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329285.01.LZZZZZZZ.jpg
2525,0684832291,My Gal Sunday,Mary Higgins Clark,1996,Simon &amp; Schuster,http://images.amazon.com/images/P/0684832291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684832291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684832291.01.LZZZZZZZ.jpg
2526,0028604202,Politically Correct Holiday Stories: For an Enlightened Yuletide Season,James Finn Garner,1995,John Wiley &amp; Sons Inc,http://images.amazon.com/images/P/0028604202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028604202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028604202.01.LZZZZZZZ.jpg
2527,0553573926,Vertical Run,Joseph R. Garber,1996,Bantam Books,http://images.amazon.com/images/P/0553573926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553573926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553573926.01.LZZZZZZZ.jpg
2528,0553576089,In the Presence of the Enemy,ELIZABETH GEORGE,1997,Bantam,http://images.amazon.com/images/P/0553576089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576089.01.LZZZZZZZ.jpg
2529,0446609617,Standoff,Sandra Brown,2001,Warner Vision,http://images.amazon.com/images/P/0446609617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609617.01.LZZZZZZZ.jpg
2530,0385336489,Niagara Falls All Over Again,Elizabeth McCracken,2002,Delta,http://images.amazon.com/images/P/0385336489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385336489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385336489.01.LZZZZZZZ.jpg
2531,0345362861,Dragonsdawn,Anne McCaffrey,1989,Del Rey Books,http://images.amazon.com/images/P/0345362861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345362861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345362861.01.LZZZZZZZ.jpg
2532,0553293362,Second Foundation (Foundation Novels (Paperback)),ISAAC ASIMOV,1991,Spectra,http://images.amazon.com/images/P/0553293362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553293362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553293362.01.LZZZZZZZ.jpg
2533,0440406498,The Black Cauldron (Chronicles of Prydain (Paperback)),LLOYD ALEXANDER,1985,Yearling Books,http://images.amazon.com/images/P/0440406498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440406498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440406498.01.LZZZZZZZ.jpg
2534,0440407028,The Book of Three (Chronicles of Prydain (Paperback)),LLOYD ALEXANDER,1978,Yearling,http://images.amazon.com/images/P/0440407028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440407028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440407028.01.LZZZZZZZ.jpg
2535,1400060265,Honku : The Zen Antidote to Road Rage,AARON NAPARSTEK,2003,Villard,http://images.amazon.com/images/P/1400060265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400060265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400060265.01.LZZZZZZZ.jpg
2536,0451527097,One Day in the Life of Ivan Denisovich (Signet Classics (Paperback)),Alexander Solzhenitsyn,1998,Signet Book,http://images.amazon.com/images/P/0451527097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527097.01.LZZZZZZZ.jpg
2537,0425108589,Appointment With Death: A Hercule Poirot Mystery (Hercule Poirot Mysteries (Paperback)),Agatha Christie,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425108589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425108589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425108589.01.LZZZZZZZ.jpg
2538,0373484836,Cordina'S Royal Family,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373484836.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484836.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484836.01.LZZZZZZZ.jpg
2539,0373244487,Cordina's Crown Jewel,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373244487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373244487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373244487.01.LZZZZZZZ.jpg
2540,038531700X,The Loop: A Novel,Nicholas Evans,1998,Delacorte Press,http://images.amazon.com/images/P/038531700X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531700X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531700X.01.LZZZZZZZ.jpg
2541,0064401871,A Little Princess,Frances Hodgson Burnett,1987,HarperTrophy,http://images.amazon.com/images/P/0064401871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064401871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064401871.01.LZZZZZZZ.jpg
2542,0380759500,Firefly,Piers Anthony,1992,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380759500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759500.01.LZZZZZZZ.jpg
2543,0060932139,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999,Perennial,http://images.amazon.com/images/P/0060932139.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932139.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932139.01.LZZZZZZZ.jpg
2544,0061092614,Finding Moon,Tony Hillerman,1996,HarperTorch,http://images.amazon.com/images/P/0061092614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092614.01.LZZZZZZZ.jpg
2545,0449210928,Texas,James A. Michener,1994,Fawcett Books,http://images.amazon.com/images/P/0449210928.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449210928.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449210928.01.LZZZZZZZ.jpg
2546,0446350982,Presumed Innocent,Scott Turow,1988,Warner Books,http://images.amazon.com/images/P/0446350982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446350982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446350982.01.LZZZZZZZ.jpg
2547,0836218981,The Indispensable Calvin And Hobbes,Bill Watterson,1992,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836218981.01.LZZZZZZZ.jpg
2548,0449211479,The Source,James A. Michener,1992,Fawcett Books,http://images.amazon.com/images/P/0449211479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449211479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449211479.01.LZZZZZZZ.jpg
2549,0671740504,DEVIL IN A BLUE DRESS : An Easy Rawlins Mystery (Easy Rawlins Mysteries (Paperback)),Walter Mosley,1991,Pocket,http://images.amazon.com/images/P/0671740504.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671740504.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671740504.01.LZZZZZZZ.jpg
2550,0440123925,Exit to Eden,ANNE RAMPLING,1986,Dell,http://images.amazon.com/images/P/0440123925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440123925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440123925.01.LZZZZZZZ.jpg
2551,0553581929,Special Circumstances,SHELDON SIEGEL,2001,Bantam,http://images.amazon.com/images/P/0553581929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553581929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553581929.01.LZZZZZZZ.jpg
2552,1551669153,Split Second (Maggie O'Dell Novels (Paperback)),Alex Kava,2001,Mira,http://images.amazon.com/images/P/1551669153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551669153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551669153.01.LZZZZZZZ.jpg
2553,0786889608,Middle of Nowhere,Ridley Pearson,2001,Hyperion,http://images.amazon.com/images/P/0786889608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.LZZZZZZZ.jpg
2554,042517140X,Loyalty in Death,J. D. Robb,2004,Berkley Publishing Group,http://images.amazon.com/images/P/042517140X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042517140X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042517140X.01.LZZZZZZZ.jpg
2555,0425160394,Vengeance in Death,J. D. Robb,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425160394.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425160394.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425160394.01.LZZZZZZZ.jpg
2556,0385494246,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor,http://images.amazon.com/images/P/0385494246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385494246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385494246.01.LZZZZZZZ.jpg
2557,0553109588,More Letters from a Nut,Ted L. Nancy,1998,Bantam,http://images.amazon.com/images/P/0553109588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553109588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553109588.01.LZZZZZZZ.jpg
2558,0345397819,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),Anne Rice,1995,Ballantine Books,http://images.amazon.com/images/P/0345397819.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345397819.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345397819.01.LZZZZZZZ.jpg
2559,0553572512,Playing for the Ashes,ELIZABETH GEORGE,1995,Bantam,http://images.amazon.com/images/P/0553572512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572512.01.LZZZZZZZ.jpg
2560,0684854759,FLOATING IN MY MOTHER'S PALM,Ursula Hegi,1998,Touchstone,http://images.amazon.com/images/P/0684854759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684854759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684854759.01.LZZZZZZZ.jpg
2561,0684824892,Wait Till Next Year : A MEMOIR,Doris Kearns Goodwin,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684824892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684824892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684824892.01.LZZZZZZZ.jpg
2562,0684847957,WAIT TILL NEXT YEAR: A MEMOIR,Doris Kearns Goodwin,1998,Simon &amp; Schuster,http://images.amazon.com/images/P/0684847957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684847957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684847957.01.LZZZZZZZ.jpg
2563,0684803860,DAUGHTER OF TIME,Josephine Tey,1995,Touchstone,http://images.amazon.com/images/P/0684803860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684803860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684803860.01.LZZZZZZZ.jpg
2564,0140131558,"The New York Trilogy: City of Glass, Ghosts, the Locked Room (Contemporary American Fiction Series)",Paul Auster,1994,Penguin Books,http://images.amazon.com/images/P/0140131558.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140131558.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140131558.01.LZZZZZZZ.jpg
2565,0671744216,The Secret,Julie Garwood,1992,Pocket,http://images.amazon.com/images/P/0671744216.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671744216.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671744216.01.LZZZZZZZ.jpg
2566,0441006256,Freedom's Challenge,Anne McCaffrey,1999,Ace Books,http://images.amazon.com/images/P/0441006256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441006256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441006256.01.LZZZZZZZ.jpg
2567,0505525526,Single White Vampire,Lynsay Sands,2003,Love Spell,http://images.amazon.com/images/P/0505525526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505525526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505525526.01.LZZZZZZZ.jpg
2568,0515115649,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,Jove Books,http://images.amazon.com/images/P/0515115649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515115649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515115649.01.LZZZZZZZ.jpg
2569,0064400964,Betsy-Tacy (Betsy-Tacy),Maud Hart Lovelace,2000,HarperTrophy,http://images.amazon.com/images/P/0064400964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064400964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064400964.01.LZZZZZZZ.jpg
2570,0064430170,Goodnight Moon,Margaret Wise Brown,1977,HarperTrophy,http://images.amazon.com/images/P/0064430170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.LZZZZZZZ.jpg
2571,0020442300,The Magician's Nephew,C. S. Lewis,1970,MacMillan Publishing Company.,http://images.amazon.com/images/P/0020442300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020442300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020442300.01.LZZZZZZZ.jpg
